"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.324953735412553,0.569831345028911,0.385901604691914,0.5057,0.4,0.186001255122586,0.432844519615173,0.5998,0.433333333333333,0.8745,0.417843818664551,0.693865309598883,0.0118375374,1
0.454160744188734,0.524309340593182,0.199760441177286,0.3325,0.47,0.290188666546821,0.432844519615173,0.04504,0.133333333333333,0.7185,0,0.606010184037919,0.0229242603,1
0.717322449879185,0.473406096397506,0.58895058237227,0.303,0.57,0.572925497547431,0.326083272695541,0.74632,0.266666666666667,0.944,0.604185402393341,0.532685541188253,0.0390622227,1
0.828033026840672,0.508987662747032,0.152545560141656,0.3135,0.42,0.139452717978812,0.432844519615173,0.45456,0.733333333333333,0.5539,0.106680601835251,0.17464490341379,0.0415018045,1
0.666044892279681,0.622197218634567,0.263237284029743,0.2643,0.46,0.205763796404538,0.691981613636017,0.4954,0.6,0.2308,0.278158158063889,0.671530348176293,0.0436093322,0
0.0469603723972798,0.404507698251676,0.490675698887968,0.1825,0.32,0.224918786337983,0.141169726848602,0.47692,0.2,0.0788,0.352774053812027,0.73933576089911,0.0351808128,0
0.0449842088801386,0.50946478507633,0.531548002197689,0.5362,0.55,0.108754609076535,0.141169726848602,0.143,0.366666666666667,0.1859,0.185826331377029,0.309143780571512,0.0472894556,0
0.926448981896209,0.650573243580006,0.0738095706174444,0.3296,0.28,0.500219442651991,0.691981613636017,0.53478,0.233333333333333,0.9004,0.408149659633636,0.45848834605554,0.0251188522,0
0.38216637771246,0.522222102629252,0.172046687762341,0.4524,0.35,0.344196727500718,0.432844519615173,0.84056,0.6,0.5125,0.268429279327393,0.344543557342332,0.0111600498,0
0.607974055147782,0.480446501786118,0.174149369308658,0.238,0.21,0.425737349231771,0.691981613636017,0.62758,0.5,0.0079,0.58238697052002,0.270784754537483,0.0315583851,0
0.472631135123056,0.595733315566871,0.119787678595678,0.3576,0.61,0.455479938813806,0.141169726848602,0.26404,0.5,0.8151,0.280993044376373,0.0244550076925422,0.037160832,0
0.0596746570615363,0.571441998526193,0.0327012643060426,0.4889,0.24,0.261934802799328,0.432844519615173,0.06844,0.2,0.5927,0,0.434678623899749,0.026751306,0
0.987874927169435,0.607573421270389,0.077082126899579,0.3756,0.43,0.265060109462841,0.326083272695541,0.09124,0.4,0.0326,0.252733290195465,0.16935611989917,0.017341312,0
0.00538964538226037,0.367434924940329,0.00972062514249074,0.3115,0.26,0.16736992656223,0.141169726848602,0.3108,0.166666666666667,0.1406,0.213905066251755,0.121593255022418,0.0404999582,0
0.0154532481747567,0.402773987789844,0.131839590454786,0.2949,0.5,0.274128401556385,0.326083272695541,0.39744,0.433333333333333,0.81,0.430863976478577,0.384041790255987,0.0185644822,0
0.417712187628732,0.421744586177074,0.504728564436257,0.4972,0.61,0.241688433941429,0.326083272695541,0.39586,0.1,0.1421,0.229081124067307,0.15540409370867,0.0171582744,0
0.0589151915222641,0.497313492250853,0.0627422531918357,0.3378,0.33,0.401704051770945,0.326083272695541,0.4684,0.3,0.5529,0.681129038333893,0.0708179615688207,0.037047509,0
0.399581483659386,0.405368995500724,0.463320465025222,0.3566,0.27,0.218148021565857,0.326083272695541,0.5965,0.466666666666667,0.1539,0.557646512985229,0.699424543973691,0.0110934362,0
0.131063352983322,0.437748394946898,0.118179121293257,0.3863,0.5,0.291633543190023,0.141169726848602,0.304,0.533333333333333,0.0393,0.159185945987701,0.712730883754893,0.000576274262,0
0.0258349619944785,0.638576502585896,0.13725983272495,0.2786,0.51,0.181385218960638,0.691981613636017,0.07686,0.166666666666667,0.0107,0.160537451505661,0.388443254892753,0.0164476202,0
0.706663837418018,0.537841866411149,0.124363781707844,0.4674,0.44,0.487100343375431,0.141169726848602,0.08884,0.466666666666667,0.0206,0.16820165514946,0.222020336078266,0.0167180012,0
0.941820110346725,0.543623105544674,0.536121461511317,0.4237,0.54,0.41403105133717,0.141169726848602,0.20218,0.3,0.7903,0.190122932195663,0.496455643904065,0.0242815151,0
0.454089164752962,0.55459041928031,0.0313539087317656,0.3786,0.39,0.146254977824344,0.141169726848602,0.34076,0.9,0.0619,0.327656865119934,0.460617292716584,0.00270776912,0
0.0600655768398916,0.354116263093834,0.447426263368375,0.2331,0.3,0.301420778415942,0.691981613636017,0.93612,0.333333333333333,0.8039,0.459600776433945,0.837091350333087,0.0314484542,0
0.158062031631222,0.49974031755974,0.503570565061955,0.2906,0.33,0.563079567891978,0.432844519615173,0.44574,0.366666666666667,0.0841,0.180394262075424,0.588997979324453,0.0237141718,0
