"AMbeRland","BMDSLab","DAGroup","DUTeam","ELTEcomplex","fengcheng","GZCDC","IGIB","msinkala","RaghavaIndia","TeamBelgrade","TeamZO","yuanfangguan","label"
0.97670030939715,0.579954499825176,0.292967986515515,0.4098,0.36,0.535767500112239,0.162940636277199,0.06338,0.166666666666667,0.1565,0,0.103433166139947,0.569254436872003,0
0.0756148411111325,0.503627983643342,0.549549124135328,0.4886,0.26,0.123339883116582,0.162940636277199,0.37408,0.433333333333333,0.2464,0.0257140100002289,0.145688067692609,0.273338260572102,0
0.476034367083469,0.519991513383081,0.772167800552441,0.6633,0.75,0.362531951305688,0.633719861507416,0.62274,0.4,0.8,0.687999248504639,0.696343846031518,1,0
0.00450537148502845,0.417147470610244,0.486850404563008,0.6355,0.27,0.270898948028016,0.162940636277199,0.20366,0.233333333333333,0.3744,0.0799888968467712,0.2795029470161,0.251786472706357,0
0.0444075463141339,0.526719508236944,0.110296192926304,0.4364,0.28,0.251349908504551,0.162940636277199,0.05388,0.8,0.2666,0.143748253583908,0.114548809415769,0.207993673492307,0
0.0273740850278527,0.392230059653146,0.466087199328177,0.2891,0.3,0.115470988449406,0.633719861507416,0.7173,0.2,0.7788,0.193372935056686,0.496210611676171,0.623406063414578,0
0.386063026033564,0.564105287313948,0.706708844645802,0.2608,0.7,0.579505622937278,0.162940636277199,0.43858,0.166666666666667,0.0542,0.331998586654663,0.232104675197579,0,0
0.533732421855574,0.481745195460222,0.0885954969073295,0.2471,0.32,0.223939431349081,0.162940636277199,0.2459,0.466666666666667,0.0608,0.189684003591537,0.10518119341639,0.511286630764064,0
0.0657463815546053,0.492407497062779,0.223610167960351,0.7216,0.27,0.193068173884129,0.162940636277199,0.06742,0.0333333333333333,0.1783,0,0.0625310331865656,0.00065598155582089,0
0.790727113637665,0.514793936359296,0.234805793517502,0.2466,0.46,0.362540485864385,0.162940636277199,0.57602,0,0.2325,0.390386044979095,0.190642673566994,0.306246630019508,0
0.186546313511255,0.372687112600226,0.636597979232349,0.4083,0.11,0.186591177069711,0.633719861507416,0.68812,0.233333333333333,0.6684,0.217291861772537,0.483948787686218,0.26743396645533,0
0.00726823631128352,0.391096769004293,0.50568660885385,0.4598,0.23,0.0470153589779755,0.633719861507416,0.06596,0.233333333333333,0.5202,0.259791731834412,0.0922911460234355,0.0945977260435768,0
0.0130700423242142,0.485332020192945,0.252215109537788,0.1813,0.27,0.430689774574936,0.633719861507416,0.40252,0.366666666666667,0.7559,0.384068220853806,0.334038953974316,0.426040690351356,0
0.647027448921189,0.499762568567806,0.174080310659772,0.4381,0.18,0.332674618284278,0.633719861507416,0.0867,0.533333333333333,0.4961,0,0.199201865543376,0.252669481030533,0
